"","N_iter","ARI","Frobenius_norm","Simulation","Inference","N_seeds","Model"
"69",1000,-0.0314898860165038,517.96,11,"Consensus",50,"Consensus (1000, 50)"
"70",10000,-0.0314898860165038,517.96,11,"Consensus",50,"Consensus (10000, 50)"
"71",1,-0.0066059776041247,517.82,11,"Consensus",100,"Consensus (1, 100)"
"72",10,-0.0066059776041247,517.82,11,"Consensus",100,"Consensus (10, 100)"
"73",100,-0.0066059776041247,517.82,11,"Consensus",100,"Consensus (100, 100)"
"74",1000,-0.0066059776041247,517.82,11,"Consensus",100,"Consensus (1000, 100)"
"75",10000,-0.0066059776041247,517.82,11,"Consensus",100,"Consensus (10000, 100)"
"76",1,0.0149150370033489,516,12,"Consensus",1,"Consensus (1, 1)"
"77",10,0.0149150370033489,516,12,"Consensus",1,"Consensus (10, 1)"
"78",100,0.0149150370033489,516,12,"Consensus",1,"Consensus (100, 1)"
"79",1000,0.0149150370033489,516,12,"Consensus",1,"Consensus (1000, 1)"
"80",10000,0.0149150370033489,516,12,"Consensus",1,"Consensus (10000, 1)"
"81",1,-0.0222213943785274,516.4,12,"Consensus",10,"Consensus (1, 10)"
"82",10,-0.0222213943785274,516.4,12,"Consensus",10,"Consensus (10, 10)"
"83",100,-0.0222213943785274,516.4,12,"Consensus",10,"Consensus (100, 10)"
"84",1000,-0.0222213943785274,516.4,12,"Consensus",10,"Consensus (1000, 10)"
"85",10000,-0.0222213943785274,516.4,12,"Consensus",10,"Consensus (10000, 10)"
"86",1,-0.0158128046225437,512.533333333333,12,"Consensus",30,"Consensus (1, 30)"
"87",10,-0.0158128046225437,512.533333333333,12,"Consensus",30,"Consensus (10, 30)"
"88",100,-0.0158128046225437,512.533333333333,12,"Consensus",30,"Consensus (100, 30)"
"89",1000,-0.0158128046225437,512.533333333333,12,"Consensus",30,"Consensus (1000, 30)"
"90",10000,-0.0158128046225437,512.533333333333,12,"Consensus",30,"Consensus (10000, 30)"
"91",1,-0.0138798293358427,510.12,12,"Consensus",50,"Consensus (1, 50)"
"92",10,-0.0138798293358427,510.12,12,"Consensus",50,"Consensus (10, 50)"
"93",100,-0.0138798293358427,510.12,12,"Consensus",50,"Consensus (100, 50)"
"94",1000,-0.0138798293358427,510.12,12,"Consensus",50,"Consensus (1000, 50)"
"95",10000,-0.0138798293358427,510.12,12,"Consensus",50,"Consensus (10000, 50)"
"96",1,-0.00939109360799759,510.9,12,"Consensus",100,"Consensus (1, 100)"
"97",10,-0.00939109360799759,510.9,12,"Consensus",100,"Consensus (10, 100)"
"98",100,-0.00939109360799759,510.9,12,"Consensus",100,"Consensus (100, 100)"
"99",1000,-0.00939109360799759,510.9,12,"Consensus",100,"Consensus (1000, 100)"
"100",10000,-0.00939109360799759,510.9,12,"Consensus",100,"Consensus (10000, 100)"
"101",1,0.0692162048880603,524,13,"Consensus",1,"Consensus (1, 1)"
"102",10,0.0692162048880603,524,13,"Consensus",1,"Consensus (10, 1)"
"103",100,0.0692162048880603,524,13,"Consensus",1,"Consensus (100, 1)"
"104",1000,0.0692162048880603,524,13,"Consensus",1,"Consensus (1000, 1)"
"105",10000,0.0692162048880603,524,13,"Consensus",1,"Consensus (10000, 1)"
"106",1,-0.0152615899231694,516,13,"Consensus",10,"Consensus (1, 10)"
"107",10,-0.0152615899231694,516,13,"Consensus",10,"Consensus (10, 10)"
"108",100,-0.0152615899231694,516,13,"Consensus",10,"Consensus (100, 10)"
"109",1000,-0.0152615899231694,516,13,"Consensus",10,"Consensus (1000, 10)"
"110",10000,-0.0152615899231694,516,13,"Consensus",10,"Consensus (10000, 10)"
"111",1,-0.00312945404969946,512,13,"Consensus",30,"Consensus (1, 30)"
"112",10,-0.00312945404969946,512,13,"Consensus",30,"Consensus (10, 30)"
"113",100,-0.00312945404969946,512,13,"Consensus",30,"Consensus (100, 30)"
"114",1000,-0.00312945404969946,512,13,"Consensus",30,"Consensus (1000, 30)"
"115",10000,-0.00312945404969946,512,13,"Consensus",30,"Consensus (10000, 30)"
"116",1,-0.0224388339015635,509.96,13,"Consensus",50,"Consensus (1, 50)"
"117",10,-0.0224388339015635,509.96,13,"Consensus",50,"Consensus (10, 50)"
"118",100,-0.0224388339015635,509.96,13,"Consensus",50,"Consensus (100, 50)"
"119",1000,-0.0224388339015635,509.96,13,"Consensus",50,"Consensus (1000, 50)"
"120",10000,-0.0224388339015635,509.96,13,"Consensus",50,"Consensus (10000, 50)"
"121",1,0.00269350722994047,509.9,13,"Consensus",100,"Consensus (1, 100)"
"122",10,0.00269350722994047,509.9,13,"Consensus",100,"Consensus (10, 100)"
"123",100,0.00269350722994047,509.9,13,"Consensus",100,"Consensus (100, 100)"
"124",1000,0.00269350722994047,509.9,13,"Consensus",100,"Consensus (1000, 100)"
"125",10000,0.00269350722994047,509.9,13,"Consensus",100,"Consensus (10000, 100)"
"126",1,0.0409002128093753,536,14,"Consensus",1,"Consensus (1, 1)"
"127",10,0.0409002128093753,536,14,"Consensus",1,"Consensus (10, 1)"
"128",100,0.0409002128093753,536,14,"Consensus",1,"Consensus (100, 1)"
"129",1000,0.0409002128093753,536,14,"Consensus",1,"Consensus (1000, 1)"
"130",10000,0.0409002128093753,536,14,"Consensus",1,"Consensus (10000, 1)"
"131",1,-0.0228121218362986,540,14,"Consensus",10,"Consensus (1, 10)"
"132",10,-0.0228121218362986,540,14,"Consensus",10,"Consensus (10, 10)"
"133",100,-0.0228121218362986,540,14,"Consensus",10,"Consensus (100, 10)"
"134",1000,-0.0228121218362986,540,14,"Consensus",10,"Consensus (1000, 10)"
"135",10000,-0.0228121218362986,540,14,"Consensus",10,"Consensus (10000, 10)"
"136",1,-0.0107042423875903,536.8,14,"Consensus",30,"Consensus (1, 30)"
"137",10,-0.0107042423875903,536.8,14,"Consensus",30,"Consensus (10, 30)"
"138",100,-0.0107042423875903,536.8,14,"Consensus",30,"Consensus (100, 30)"
"139",1000,-0.0107042423875903,536.8,14,"Consensus",30,"Consensus (1000, 30)"
"140",10000,-0.0107042423875903,536.8,14,"Consensus",30,"Consensus (10000, 30)"
"141",1,-0.0202058767382781,535.16,14,"Consensus",50,"Consensus (1, 50)"
"142",10,-0.0202058767382781,535.16,14,"Consensus",50,"Consensus (10, 50)"
"143",100,-0.0202058767382781,535.16,14,"Consensus",50,"Consensus (100, 50)"
"144",1000,-0.0202058767382781,535.16,14,"Consensus",50,"Consensus (1000, 50)"
"145",10000,-0.0202058767382781,535.16,14,"Consensus",50,"Consensus (10000, 50)"
"146",1,-0.00264219162842443,533.9,14,"Consensus",100,"Consensus (1, 100)"
"147",10,-0.00264219162842443,533.9,14,"Consensus",100,"Consensus (10, 100)"
"148",100,-0.00264219162842443,533.9,14,"Consensus",100,"Consensus (100, 100)"
"149",1000,-0.00264219162842443,533.9,14,"Consensus",100,"Consensus (1000, 100)"
"150",10000,-0.00264219162842443,533.9,14,"Consensus",100,"Consensus (10000, 100)"
"151",1,0.0111909793297003,532,15,"Consensus",1,"Consensus (1, 1)"
"152",10,0.0111909793297003,532,15,"Consensus",1,"Consensus (10, 1)"
"153",100,0.0111909793297003,532,15,"Consensus",1,"Consensus (100, 1)"
"154",1000,0.0111909793297003,532,15,"Consensus",1,"Consensus (1000, 1)"
"155",10000,0.0111909793297003,532,15,"Consensus",1,"Consensus (10000, 1)"
"156",1,-0.0245977814786178,523.6,15,"Consensus",10,"Consensus (1, 10)"
"157",10,-0.0245977814786178,523.6,15,"Consensus",10,"Consensus (10, 10)"
"158",100,-0.0245977814786178,523.6,15,"Consensus",10,"Consensus (100, 10)"
"159",1000,-0.0245977814786178,523.6,15,"Consensus",10,"Consensus (1000, 10)"
"160",10000,-0.0245977814786178,523.6,15,"Consensus",10,"Consensus (10000, 10)"
"161",1,0.0146673582052815,520,15,"Consensus",30,"Consensus (1, 30)"
"162",10,0.0146673582052815,520,15,"Consensus",30,"Consensus (10, 30)"
"163",100,0.0146673582052815,520,15,"Consensus",30,"Consensus (100, 30)"
"164",1000,0.0146673582052815,520,15,"Consensus",30,"Consensus (1000, 30)"
"165",10000,0.0146673582052815,520,15,"Consensus",30,"Consensus (10000, 30)"
"166",1,-0.0262671524164203,518.28,15,"Consensus",50,"Consensus (1, 50)"
"167",10,-0.0262671524164203,518.28,15,"Consensus",50,"Consensus (10, 50)"
"168",100,-0.0262671524164203,518.28,15,"Consensus",50,"Consensus (100, 50)"
"169",1000,-0.0262671524164203,518.28,15,"Consensus",50,"Consensus (1000, 50)"
"170",10000,-0.0262671524164203,518.28,15,"Consensus",50,"Consensus (10000, 50)"
"171",1,-0.0115403206315959,518.1,15,"Consensus",100,"Consensus (1, 100)"
"172",10,-0.0115403206315959,518.1,15,"Consensus",100,"Consensus (10, 100)"
"173",100,-0.0115403206315959,518.1,15,"Consensus",100,"Consensus (100, 100)"
"174",1000,-0.0115403206315959,518.1,15,"Consensus",100,"Consensus (1000, 100)"
"175",10000,-0.0115403206315959,518.1,15,"Consensus",100,"Consensus (10000, 100)"
"176",1,0.0112649593511778,494,16,"Consensus",1,"Consensus (1, 1)"
"177",10,0.0112649593511778,494,16,"Consensus",1,"Consensus (10, 1)"
"178",100,0.0112649593511778,494,16,"Consensus",1,"Consensus (100, 1)"
"179",1000,0.0112649593511778,494,16,"Consensus",1,"Consensus (1000, 1)"
"180",10000,0.0112649593511778,494,16,"Consensus",1,"Consensus (10000, 1)"
"181",1,-0.0157795025131228,488.4,16,"Consensus",10,"Consensus (1, 10)"
"182",10,-0.0157795025131228,488.4,16,"Consensus",10,"Consensus (10, 10)"
"183",100,-0.0157795025131228,488.4,16,"Consensus",10,"Consensus (100, 10)"
"184",1000,-0.0157795025131228,488.4,16,"Consensus",10,"Consensus (1000, 10)"
"185",10000,-0.0157795025131228,488.4,16,"Consensus",10,"Consensus (10000, 10)"
"186",1,0.0295529590199269,485.333333333333,16,"Consensus",30,"Consensus (1, 30)"
"187",10,0.0295529590199269,485.333333333333,16,"Consensus",30,"Consensus (10, 30)"
"188",100,0.0295529590199269,485.333333333333,16,"Consensus",30,"Consensus (100, 30)"
"189",1000,0.0295529590199269,485.333333333333,16,"Consensus",30,"Consensus (1000, 30)"
"190",10000,0.0295529590199269,485.333333333333,16,"Consensus",30,"Consensus (10000, 30)"
"191",1,-0.0277070161103561,484.04,16,"Consensus",50,"Consensus (1, 50)"
"192",10,-0.0277070161103561,484.04,16,"Consensus",50,"Consensus (10, 50)"
"193",100,-0.0277070161103561,484.04,16,"Consensus",50,"Consensus (100, 50)"
"194",1000,-0.0277070161103561,484.04,16,"Consensus",50,"Consensus (1000, 50)"
"195",10000,-0.0277070161103561,484.04,16,"Consensus",50,"Consensus (10000, 50)"
"196",1,0.0250285349977892,484.98,16,"Consensus",100,"Consensus (1, 100)"
"197",10,0.0250285349977892,484.98,16,"Consensus",100,"Consensus (10, 100)"
"198",100,0.0250285349977892,484.98,16,"Consensus",100,"Consensus (100, 100)"
